DATE,CORESTICKM159SFRBATL
1971-09-26,4.655580648142857
1971-10-03,4.599779837114286
1971-10-10,4.543979026085714
1971-10-17,4.488178215057143
1971-10-24,4.432377404028571
1971-10-31,4.376576593
1971-11-07,4.360992994192308
1971-11-14,4.345409395384616
1971-11-21,4.329825796576923
1971-11-28,4.314242197769231
1971-12-05,4.298658598961539
1971-12-12,4.283075000153846
1971-12-19,4.267491401346154
1971-12-26,4.251907802538462
1972-01-02,4.236324203730769
1972-01-09,4.220740604923077
1972-01-16,4.2051570061153845
1972-01-23,4.189573407307693
1972-01-30,4.1739898085
1972-02-06,4.158406209692307
1972-02-13,4.142822610884616
1972-02-20,4.127239012076923
1972-02-27,4.111655413269231
1972-03-05,4.0960718144615385
1972-03-12,4.080488215653846
1972-03-19,4.064904616846154
1972-03-26,4.049321018038461
1972-04-02,4.033737419230769
1972-04-09,4.018153820423077
1972-04-16,4.002570221615384
1972-04-23,3.986986622807692
1972-04-30,3.971403024
1972-05-07,3.947871989285714
1972-05-14,3.9243409545714285
1972-05-21,3.9008099198571426
1972-05-28,3.877278885142857
1972-06-04,3.8537478504285714
1972-06-11,3.8302168157142855
1972-06-18,3.8066857809999997
1972-06-25,3.7831547462857142
1972-07-02,3.7596237115714284
1972-07-09,3.7360926768571425
1972-07-16,3.712561642142857
1972-07-23,3.6890306074285713
1972-07-30,3.6654995727142854
1972-08-06,3.641968538
1972-08-13,3.618437503285714
1972-08-20,3.5949064685714287
1972-08-27,3.571375433857143
1972-09-03,3.547844399142857
1972-09-10,3.524313364428571
1972-09-17,3.5007823297142857
1972-09-24,3.477251295
1972-10-01,3.4537202602857144
1972-10-08,3.4301892255714286
1972-10-15,3.4066581908571427
1972-10-22,3.383127156142857
1972-10-29,3.3595961214285714
1972-11-05,3.3360650867142856
1972-11-12,3.312534052
1972-11-19,3.2890030172857143
1972-11-26,3.2654719825714285
1972-12-03,3.241940947857143
1972-12-10,3.218409913142857
1972-12-17,3.1948788784285713
1972-12-24,3.171347843714286
1972-12-31,3.147816809
1973-01-07,3.1682473503589743
1973-01-14,3.1886778917179486
1973-01-21,3.2091084330769233
1973-01-28,3.2295389744358975
1973-02-04,3.249969515794872
1973-02-11,3.270400057153846
1973-02-18,3.2908305985128203
1973-02-25,3.311261139871795
1973-03-04,3.3316916812307693
1973-03-11,3.3521222225897436
1973-03-18,3.372552763948718
1973-03-25,3.392983305307692
1973-04-01,3.413413846666667
1973-04-08,3.433844388025641
1973-04-15,3.4542749293846153
1973-04-22,3.4747054707435896
1973-04-29,3.495136012102564
1973-05-06,3.5155665534615386
1973-05-13,3.535997094820513
1973-05-20,3.556427636179487
1973-05-27,3.5768581775384614
1973-06-03,3.5972887188974356
1973-06-10,3.6177192602564103
1973-06-17,3.6381498016153846
1973-06-24,3.658580342974359
1973-07-01,3.679010884333333
1973-07-08,3.6994414256923074
1973-07-15,3.719871967051282
1973-07-22,3.7403025084102564
1973-07-29,3.7607330497692306
1973-08-05,3.781163591128205
1973-08-12,3.801594132487179
1973-08-19,3.822024673846154
1973-08-26,3.842455215205128
1973-09-02,3.8628857565641024
1973-09-09,3.8833162979230766
1973-09-16,3.903746839282051
1973-09-23,3.9241773806410256
1973-09-30,3.944607922
1973-10-07,4.055052337807692
1973-10-14,4.165496753615384
1973-10-21,4.275941169423077
1973-10-28,4.386385585230769
1973-11-04,4.496830001038461
1973-11-11,4.6072744168461535
1973-11-18,4.717718832653846
1973-11-25,4.828163248461538
1973-12-02,4.938607664269231
1973-12-09,5.0490520800769225
1973-12-16,5.159496495884615
1973-12-23,5.2699409116923075
1973-12-30,5.3803853275
1974-01-06,5.4908297433076925
1974-01-13,5.601274159115384
1974-01-20,5.7117185749230766
1974-01-27,5.822162990730769
1974-02-03,5.932607406538461
1974-02-10,6.043051822346154
1974-02-17,6.153496238153846
1974-02-24,6.263940653961538
1974-03-03,6.374385069769231
1974-03-10,6.484829485576922
1974-03-17,6.5952739013846156
1974-03-24,6.705718317192307
1974-03-31,6.816162733
1974-04-07,6.954640164384615
1974-04-14,7.093117595769231
1974-04-21,7.231595027153846
1974-04-28,7.370072458538461
1974-05-05,7.508549889923077
1974-05-12,7.647027321307692
1974-05-19,7.785504752692308
1974-05-26,7.923982184076923
1974-06-02,8.062459615461538
1974-06-09,8.200937046846153
1974-06-16,8.339414478230768
1974-06-23,8.477891909615385
1974-06-30,8.616369341
1974-07-07,8.621356563721312
1974-07-14,8.626343786442623
1974-07-21,8.631331009163935
1974-07-28,8.636318231885246
1974-08-04,8.641305454606558
1974-08-11,8.64629267732787
1974-08-18,8.65127990004918
1974-08-25,8.656267122770492
1974-09-01,8.661254345491804
1974-09-08,8.666241568213115
1974-09-15,8.671228790934427
1974-09-22,8.676216013655738
1974-09-29,8.68120323637705
1974-10-06,8.686190459098361
1974-10-13,8.691177681819672
1974-10-20,8.696164904540984
1974-10-27,8.701152127262295
1974-11-03,8.706139349983607
1974-11-10,8.711126572704918
1974-11-17,8.71611379542623
1974-11-24,8.721101018147541
1974-12-01,8.726088240868853
1974-12-08,8.731075463590164
1974-12-15,8.736062686311476
1974-12-22,8.741049909032787
1974-12-29,8.746037131754099
1975-01-05,8.75102435447541
1975-01-12,8.756011577196722
1975-01-19,8.760998799918033
1975-01-26,8.765986022639344
1975-02-02,8.770973245360656
1975-02-09,8.775960468081967
1975-02-16,8.780947690803279
1975-02-23,8.78593491352459
1975-03-02,8.790922136245902
1975-03-09,8.795909358967213
1975-03-16,8.800896581688525
1975-03-23,8.805883804409836
1975-03-30,8.810871027131148
1975-04-06,8.81585824985246
1975-04-13,8.82084547257377
1975-04-20,8.825832695295082
1975-04-27,8.830819918016394
1975-05-04,8.835807140737705
1975-05-11,8.840794363459016
1975-05-18,8.845781586180328
1975-05-25,8.85076880890164
1975-06-01,8.85575603162295
1975-06-08,8.860743254344262
1975-06-15,8.865730477065574
1975-06-22,8.870717699786885
1975-06-29,8.875704922508197
1975-07-06,8.880692145229508
1975-07-13,8.88567936795082
1975-07-20,8.890666590672131
1975-07-27,8.895653813393443
1975-08-03,8.900641036114754
1975-08-10,8.905628258836066
1975-08-17,8.910615481557377
1975-08-24,8.915602704278689
1975-08-31,8.920589927
1975-09-07,8.856926070384615
1975-09-14,8.79326221376923
1975-09-21,8.729598357153845
1975-09-28,8.665934500538462
1975-10-05,8.602270643923077
1975-10-12,8.538606787307693
1975-10-19,8.474942930692308
1975-10-26,8.411279074076923
1975-11-02,8.347615217461538
1975-11-09,8.283951360846155
1975-11-16,8.22028750423077
1975-11-23,8.156623647615385
1975-11-30,8.092959791
1975-12-07,8.037629519
1975-12-14,7.982299247
1975-12-21,7.926968975
1975-12-28,7.871638703
1976-01-04,7.816308431
1976-01-11,7.760978159
1976-01-18,7.705647887
1976-01-25,7.650317615
1976-02-01,7.594987343
1976-02-08,7.539657071
1976-02-15,7.484326799
1976-02-22,7.428996527
1976-02-29,7.373666255
1976-03-07,7.3595150458
1976-03-14,7.3453638366
1976-03-21,7.3312126274
1976-03-28,7.3170614182
1976-04-04,7.302910209
1976-04-11,7.2887589998
1976-04-18,7.2746077906
1976-04-25,7.2604565814
1976-05-02,7.2463053722
1976-05-09,7.232154163
1976-05-16,7.2180029538
1976-05-23,7.2038517446
1976-05-30,7.1897005354
1976-06-06,7.1755493262
1976-06-13,7.161398117
1976-06-20,7.1472469078
1976-06-27,7.1330956986
1976-07-04,7.1189444894
1976-07-11,7.1047932802
1976-07-18,7.0906420709999995
1976-07-25,7.0764908618
1976-08-01,7.0623396525999995
1976-08-08,7.0481884434
1976-08-15,7.0340372341999995
1976-08-22,7.019886025
1976-08-29,7.0057348157999995
1976-09-05,6.9915836066
1976-09-12,6.977432397399999
1976-09-19,6.9632811882
1976-09-26,6.949129978999999
1976-10-03,6.9349787698
1976-10-10,6.920827560599999
1976-10-17,6.9066763514
1976-10-24,6.892525142199999
1976-10-31,6.878373933
1976-11-07,6.878445135461538
1976-11-14,6.8785163379230765
1976-11-21,6.878587540384615
1976-11-28,6.878658742846154
1976-12-05,6.878729945307692
1976-12-12,6.878801147769231
1976-12-19,6.878872350230769
1976-12-26,6.8789435526923075
1977-01-02,6.879014755153846
1977-01-09,6.879085957615384
1977-01-16,6.879157160076923
1977-01-23,6.879228362538462
1977-01-30,6.879299565
1977-02-06,6.8793707674615385
1977-02-13,6.879441969923077
1977-02-20,6.879513172384615
1977-02-27,6.879584374846154
1977-03-06,6.879655577307692
1977-03-13,6.87972677976923
1977-03-20,6.8797979822307695
1977-03-27,6.879869184692308
1977-04-03,6.879940387153846
1977-04-10,6.880011589615385
1977-04-17,6.880082792076923
1977-04-24,6.880153994538461
1977-05-01,6.880225197
1977-05-08,6.880296399461538
1977-05-15,6.880367601923077
